2.093974893856160036e-01,3.625436820293008178e-01,8.664888925027459665e-01,-1.072443257770924196e+00,-6.399900079994728097e-01,-1.741510927457017299e-01,-1.570123594198418460e-01
-5.799761849569600169e-01,2.786032953652275990e-01,-5.502732750356360836e-02,-1.380223630926317724e-01,2.341054162124498461e-01,7.506259595945394825e-01,-3.451616834768021502e-01
1.599054058130833234e-01,2.912426750308900192e-01,9.303427140763938230e-03,2.651267085591817452e-01,-6.438208486101408556e-02,7.760134938222481571e-01,-1.007383980862024998e-02
5.290871852406039411e-01,5.413252626638059839e-01,9.803180042134147509e-01,-5.500090112633969353e-02,4.024470058979437437e-01,5.022412790050809032e-03,-1.422552307595814462e-02
-9.675378305952688773e-01,-3.125934573797450322e-01,5.251468474053481161e-01,-1.881508643350611742e-01,-3.930833397543470054e-01,1.949703947817224003e-01,-5.886395877769633467e-01
