-4.832290464121565660e-04
2.625624782183971035e-04
-1.097735409537660829e-04
-4.157614853169116776e-05
3.806528284234144896e-05
2.642604896455518104e-06
7.300271754598415433e-05
-3.355318529095329544e-04
-8.876823878522322953e-07
-2.984254732184493468e-04
-2.856019697187007025e-04
2.764549348073611101e-04
7.542547429568111637e-05
1.867606013521140643e-06
6.844944583625510220e-05
1.051698526857775044e-04
-5.651886523348074521e-05
-4.976191395272320335e-04
-1.995074150065735731e-05
2.726509135056326156e-04
